lat,lon
25.4615,-80.13311667
25.50716667,-80.1201
25.5169,-80.11166667
24.49883333,-81.64796667
24.5222125,-81.51557083
24.56215,-81.6905
24.59865417,-81.21522083
24.66328333,-80.98796667
24.69731667,-80.932
24.74409167,-80.780075
24.90762917,-80.52590417
24.95113333,-80.45855
24.95618333,-80.45736667
25.03503333,-80.3509
25.0415,-80.38053333
25.13146667,-80.27625
25.22624583,-80.206975
25.23035,-80.21063333
25.24737917,-80.19551667
25.42385,-80.12563333
25.51131667,-80.11628333
24.47905,-81.71883333
24.5215,-81.58145
24.5611,-81.3423
24.62491667,-81.11033333
24.6254375,-81.109875
24.72618333,-80.82508333
24.74439583,-80.78168333
24.83577917,-80.63795417
24.84733333,-80.61859583
24.90765,-80.52625
24.908025,-80.52480417
24.9213,-80.50682083
24.95077917,-80.45887917
24.95333333,-80.45735
24.96698333,-80.44611667
24.97686667,-80.42445833
25.07515417,-80.31559583
25.19615,-80.22751667
25.19820417,-80.2243375
25.22568333,-80.20725
25.30396667,-80.1665
25.30903333,-80.15915
24.46876667,-81.82216667
24.48441667,-81.69393333
24.513575,-81.55943333
24.52258333,-81.5207
24.52284167,-81.51915833
24.55096667,-81.6905
24.561225,-81.34571667
24.68246667,-80.97318333
24.72236667,-80.83893333
24.84844167,-80.61684167
24.90798333,-80.52648333
24.92216667,-80.50585
24.9226,-80.50568333
24.92299167,-80.50500833
24.94965,-80.45585
24.94984583,-80.45516667
24.95616667,-80.45741667
24.95641667,-80.45736667
24.97795,-80.42486667
25.20438333,-80.2217
25.20471667,-80.22866667
25.27618333,-80.19853333
25.36151667,-80.15406667
25.44908333,-80.121
24.444825,-81.92496667
24.44643333,-81.9629
24.47879167,-81.72604167
24.48911667,-81.6845
24.49608333,-81.64548333
24.51340833,-81.55886667
24.52331667,-81.51646667
24.54776667,-81.44738333
24.55446667,-81.68478333
24.62508333,-81.110975
24.62556667,-81.10748333
24.63181667,-81.09206667
24.67357083,-80.95999167
24.67448333,-80.95965
24.69593333,-80.93626667
24.87991667,-80.59255
24.92388333,-80.5019
24.92600833,-80.49975833
24.94010833,-80.47619583
24.95039583,-80.45519167
24.95198333,-80.45953333
24.9824,-80.41756667
24.99161667,-80.40876667
25.010575,-80.37215
25.0128,-80.37313333
25.0747,-80.31645
25.08413333,-80.32166667
25.12376667,-80.27405
25.2012,-80.23173333
25.2046,-80.22763333
25.2448125,-80.19709583
24.44462917,-81.92757917
24.44511667,-81.92591667
24.4547,-81.91905
24.472775,-81.74251667
24.48211667,-81.89538333
24.49035417,-81.66525
24.51146667,-81.56721667
24.52265,-81.52741667
24.52276667,-81.5184375
24.63291667,-81.08761667
24.84556667,-80.62398333
24.88795,-80.56345
24.90881667,-80.52565
24.92101667,-80.50541667
24.9521,-80.45946667
24.95956667,-80.45613333
25.00503333,-80.39308333
25.01568333,-80.37306667
25.09856667,-80.29928333
25.15418333,-80.26885
25.17823333,-80.25363333
25.29341667,-80.1753
25.32056667,-80.15485
25.47663333,-80.1114
25.59326667,-80.09628333
24.44178333,-81.87798333
24.47387917,-81.74364167
24.47866667,-81.71896667
24.487975,-81.67435833
24.49586667,-81.64815
24.50031667,-81.62950833
24.5138,-81.62981667
24.522675,-81.5132
24.5397,-81.44216667
24.55356667,-81.37703333
24.60115833,-81.20765
24.75886667,-80.76505
24.76937917,-80.74151667
24.79337083,-80.69619583
24.84421667,-80.62441667
24.90535417,-80.52894583
24.92098333,-80.50568333
24.93890417,-80.47766667
24.93906667,-80.47846667
24.94013333,-80.48318333
24.94955,-80.46621667
24.9585,-80.4572
25.03886667,-80.3452
25.06231667,-80.32803333
25.10918333,-80.30606667
25.14019167,-80.25931667
25.2104,-80.2166
25.22845,-80.20376667
25.23531667,-80.20275
25.24795833,-80.1952125
24.45116667,-81.88103333
24.45198333,-81.87963333
24.55161667,-81.38025
24.60625,-81.1853
24.61281667,-81.16291667
24.63057083,-81.09491667
24.84605,-80.62116667
24.94880833,-80.4568625
25.04521667,-80.3436
25.06803333,-80.32235
25.101,-80.30436667
25.22148333,-80.20936667
25.22221667,-80.21028333
25.22228333,-80.21591667
25.24920833,-80.196025
25.26518333,-80.1849
25.26845,-80.18421667
25.32066667,-80.15296667
25.33211667,-80.18148333
24.45215,-81.87408333
24.45473333,-81.85936667
24.50013333,-81.63728333
24.50566667,-81.59963333
24.5224,-81.5224
24.56215,-81.3364125
24.63063333,-81.09371667
24.76751667,-80.75005
24.85978333,-80.59665
24.98963333,-80.41288333
25.0620125,-80.32506667
25.13707917,-80.2625
25.18208333,-80.26443333
25.199,-80.22565
25.20466667,-80.22855
25.4585,-80.13735
24.45428333,-81.88953333
24.47063333,-81.74801667
24.47300417,-81.74194167
24.49031667,-81.66475
24.51645,-81.54218333
24.51795,-81.54215
24.51796667,-81.5431
24.52293333,-81.51093333
24.52438333,-81.57421667
24.56791667,-81.32516667
24.76535417,-80.75399583
24.8471,-80.62178333
24.94757083,-80.45735
24.95225,-80.45953333
24.98528333,-80.41406667
25.04981667,-80.33845
25.17105,-80.2586
25.2043,-80.22915
25.22391667,-80.20821667
25.23506667,-80.21323333
25.23786667,-80.2048
25.40991667,-80.12863333
25.4945,-80.10365
25.59836667,-80.09423333
24.451275,-81.88028333
24.45141667,-81.87761667
24.45913333,-81.84553333
24.49152917,-81.66076667
24.51050833,-81.56818333
24.62645,-81.10968333
24.63206667,-81.08997083
24.68131667,-80.9719
25.0109,-80.37661667
25.04258333,-80.37143333
25.1381125,-80.26190417
25.15306667,-80.24625
25.17591667,-80.26616667
25.18311667,-80.26418333
25.23696667,-80.21233333
25.24770833,-80.196525
25.44545,-80.15425
24.4451,-81.9272
24.5194,-81.54191667
24.52260833,-81.5153625
24.63245,-81.08908333
24.7654,-80.75558333
24.93976667,-80.48396667
24.9848,-80.41611667
25.12233333,-80.302
25.19935833,-80.22297917
25.58865,-80.09591667
24.47867917,-81.724325
24.4908875,-81.66167083
24.5536,-81.44051667
24.60691667,-81.18325
24.76605,-80.75365
24.76653333,-80.75176667
25.02655,-80.38903333
25.03642083,-80.34614583
25.12828333,-80.29971667
25.14481667,-80.25696667
25.30206667,-80.1958
24.45078333,-81.98335
24.45147917,-81.87849167
24.48,-81.71475
24.54498333,-81.40845
24.7642875,-80.75532083
24.9501,-80.45441667
25.03381667,-80.34998333
25.0431,-80.36958333
24.44530833,-81.9254625
24.45188333,-81.87561667
24.45308333,-81.87442917
24.49061667,-81.6651125
24.6264125,-81.1087125
24.93231667,-80.49223333
25.02185,-80.39623333
25.10795833,-80.30577083
25.11099167,-80.30323333
24.47330417,-81.74376667
24.48713333,-81.67515
24.4874375,-81.6754125
24.48890417,-81.6709875
24.49991667,-81.70233333
24.97993333,-80.41758333
24.98715,-80.41136667
24.48893333,-81.67403333
24.54596667,-81.40575
24.56443333,-81.39613333
24.62536667,-81.11243333
24.62591667,-81.11216667
25.00311667,-80.42273333
25.12436667,-80.29748333
25.15608333,-80.28815
25.25228333,-80.21265
24.47761667,-81.7256
24.49181667,-81.66315
24.5453,-81.41033333
24.63145,-81.09210833
24.78321667,-80.76283333
25.01821667,-80.36768333
25.03505,-80.34768333
25.1185625,-80.3001
24.45933333,-81.84425
24.47991667,-81.7143
24.67886667,-80.94576667
25.01118333,-80.37306667
25.13634583,-80.2894875
25.34505,-80.16328333
25.35078333,-80.16533333
24.45129167,-81.87967083
24.56375417,-81.3999375
25.02306667,-80.39743333
25.04026667,-80.34498333
25.199725,-80.22520833
24.47541667,-81.88745
24.47946667,-81.71475
24.50736667,-81.6104
24.54249167,-81.41519583
24.62548333,-81.11215
24.98501667,-80.43546667
24.9958,-80.42931667
25.00892083,-80.3742875
25.0182,-80.36815
25.43485,-80.1358
24.49016667,-81.66298333
24.50558333,-81.70728333
24.54831667,-81.53278333
24.64651667,-81.06268333
25.00413333,-80.37986667
25.145975,-80.25595833
25.19676667,-80.22679167
24.48051667,-81.71206667
24.4899,-81.72636667
24.53021667,-81.48362917
25.0092,-80.37481667
25.03203333,-80.37761667
25.12493333,-80.29813333
25.13658333,-80.28975
25.14096667,-80.25921667
24.46221667,-81.84071667
24.49268333,-81.66095
24.49564583,-81.64844167
24.62288333,-81.1082
24.76653333,-80.7542
24.98501667,-80.4355
25.13068333,-80.29418333
25.13755,-80.28943333
24.451575,-81.87727917
24.68625,-80.9621
25.00988333,-80.3748
25.02365,-80.39535
25.27716667,-80.22655
24.52798333,-81.64453333
24.56263333,-81.40180417
25.22150417,-80.2099875
24.47783333,-81.72205
24.47944167,-81.71697917
24.503225,-81.623125
24.51326667,-81.9525
24.51713333,-81.54936667
24.54587917,-81.40276667
25.01161667,-80.41641667
25.01901667,-80.36698333
25.0444,-80.38055
25.23271667,-80.20836667
24.4885,-81.67506667
24.4965,-81.70878333
24.69745,-80.95798333
25.03878333,-80.3715
25.1105,-80.30385
25.12373333,-80.2959
25.20825,-80.21966667
25.22286667,-80.2094
24.61641667,-81.39133333
25.40301667,-80.15221667
25.42516667,-80.16071667
24.45693333,-81.89721667
24.50011667,-81.72573333
25.01826667,-80.36778333
25.01865,-80.36755
25.14378333,-80.25731667
25.18241667,-80.26061667
24.4897,-81.7262
24.56516667,-81.39938333
24.62558333,-81.11136667
24.93685,-80.47385
24.45463333,-81.85761667
24.46725,-81.83236667
24.49303333,-81.65945
24.87018333,-80.57586667
24.98308333,-80.41468333
24.478675,-81.71909167
24.49851667,-81.69641667
24.59426667,-81.22265
24.61563333,-81.39368333
24.95065,-80.50165
25.21366667,-80.25888333
25.23566667,-80.24431667
25.03251667,-80.38711667
25.20686667,-80.22115
25.34871667,-80.18095
25.40838333,-80.16605
24.48080833,-81.7112875
25.3114,-80.21718333
25.42308333,-80.15136667
24.452475,-81.8765375
25.0248,-80.3808
25.11908333,-80.30071667
25.1227,-80.29756667
24.44505833,-81.92661667
24.48963333,-81.67173333
24.521225,-81.53052917
24.5635375,-81.39893333
25.0685,-80.35125
25.3008,-80.19311667
24.47616667,-81.95223333
24.53043333,-81.63903333
24.87505,-80.56896667
24.94185,-80.49495
25.03287917,-80.34992083
24.46695,-81.7804
24.55276667,-81.52
24.72046667,-80.92851667
25.06648333,-80.37261667
24.49256667,-81.66097083
24.51381667,-81.54315
24.52286667,-81.65856667
24.56688333,-81.39251667
24.45205,-81.87776667
24.47863333,-81.71930833
24.49963333,-81.7196
24.56538333,-81.3941
24.62540833,-81.11115417
24.94611667,-80.50231667
24.98751667,-80.41443333
24.5844,-81.39426667
25.5233,-80.13535
24.46034167,-81.842475
24.46591667,-81.9102
24.48273333,-81.95631667
24.49503333,-81.70276667
24.4719,-81.89356667
24.56838333,-81.3845
24.58038333,-81.46491667
24.50151667,-81.67091667
24.62598333,-81.1098
24.93893333,-80.5632
25.20675,-80.22130833
24.46606667,-81.87788333
24.565575,-81.39214167
24.98501667,-80.4354
25.01031667,-80.37516667
24.70071667,-80.96593333
25.22133333,-80.25763333
24.4882,-81.6759
24.5002,-81.71885
24.7015,-80.96455
25.36491667,-80.18886667
24.45993333,-81.91425
24.90415,-80.613
25.30248333,-80.21368333
25.02293333,-80.36526667
24.47966667,-81.87703333
24.54556667,-81.4059
24.54425417,-81.40880417
25.01031667,-80.37715
25.20715,-80.22078333
24.50583333,-81.70631667
24.68553333,-81.04515
24.62488333,-81.23478333
25.06235,-80.37728333
24.46668333,-81.8815
24.5652875,-81.39227917
24.70216667,-80.96355
25.20961667,-80.274
24.53473333,-81.6198
24.48505,-81.8558
24.47428333,-81.89888333
24.47635,-81.82853333
24.53291667,-81.62195
24.68593333,-80.9632
25.23985,-80.25618333
24.54135,-81.59456667
24.56883333,-81.38321667
25.20831667,-80.27608333
24.54522083,-81.40670833
24.95138333,-80.55105
24.56802083,-81.38537917
24.7016,-80.96436667
24.9047,-80.61555
24.52853333,-81.62988333
24.66366667,-81.0764
24.52145,-81.6624
24.54298333,-81.60921667
24.56392917,-81.39675833
24.6642,-81.0765
25.2383,-80.2626
24.49963333,-81.7033
24.53703333,-81.6145
24.47648333,-81.81393333
24.46446667,-81.82183333
24.46588333,-81.81093333
24.54148333,-81.61293333
24.51783333,-81.68165
24.56438333,-81.47131667
24.56798333,-81.38533333
24.52451667,-81.67656667
24.54541667,-81.56385
24.90413333,-80.61101667
24.93571667,-80.54873333
24.54306667,-81.59983333
24.54600833,-81.403925
24.53888333,-81.62646667
24.68635,-81.04301667
24.93376667,-80.55145
25.00893333,-80.37613333
24.56635417,-81.38945417
24.52521667,-81.6248
24.90435,-80.61808333
24.53781667,-81.57491667
24.72758333,-80.9273
24.718,-80.93416667
24.69426667,-81.04053333
24.90436667,-80.61491667
24.55606667,-81.58316667
24.94735,-80.55355
24.6938,-81.01668333
24.69383333,-81.0169
24.90413333,-80.60903333
24.72386667,-80.93206667
24.5875,-81.57841667
24.62425,-81.24425
24.68845,-81.03661667
24.69316667,-81.0202
18.35127063,-64.67953045
18.35337347,-64.68414551
18.34864897,-64.66766094
17.78456627,-64.60959088
18.30922099,-64.72265505
17.79964707,-64.63604405
17.79960822,-64.63601788
18.31390895,-64.72594182
9.347777778,-82.16916667
9.141033333,-82.04644444
9.219722222,-82.32527778
9.583252778,-79.666625
9.55,-78.94916667
9.567777778,-78.95166667
9.568611111,-78.95416667
9.544722222,-78.97277778
9.266666667,-82.12027778
9.349455556,-82.2628
9.279722222,-82.24666667
9.308333333,-82.21027778
9.551666667,-78.95472222
9.268611111,-82.05666667
9.139722222,-82.08916667
9.554166667,-78.96722222
9.558611111,-78.96222222
9.566944444,-78.9625
9.244444444,-82.35916667
9.559166667,-78.95361111
9.56,-78.95416667
9.564166667,-78.93861111
9.563055556,-78.93888889
9.560833333,-78.94805556
9.552777778,-78.94333333
9.117202778,-81.82390556
9.546388889,-78.97722222
9.545,-78.97972222
9.555833333,-78.95138889
9.562638889,-78.95708334
9.569444444,-78.96277778
9.402272222,-79.860725
9.401891667,-79.83920278
9.616586111,-79.59151944
9.405236111,-79.81825556
12.125642,-68.2880206
12.2177,-68.3487
12.13706389,-68.27753611
12.1763,-68.2928
12.1484,-68.3184
12.16163056,-68.28511944
12.2195,-68.3728
12.1434,-68.2766
12.1694,-68.28860556
12.1308,-68.2871
12.5652,-81.693
12.5859,-81.6837
12.585,-81.6895
12.549,-81.697
12.4959,-81.74
12.527,-81.736
12.5531,-81.6737
12.4912,-81.717
12.5491,-81.7355
12.5306,-81.6969
12.5276,-81.738
12.4953,-81.745
12.5736,-81.73
12.5951,-81.6756
12.5441,-81.7365
13.4462,-81.33395
13.38523333,-81.34416667
13.36403333,-81.40451667
13.38013333,-81.33996667
13.48033333,-81.34643333
13.3151,-81.37543333
13.45323333,-81.32471667
13.44725,-81.34231667
13.50695,-81.3396
13.39838333,-81.39943333
13.29525,-81.40071667
13.4424,-81.39043333
13.50326667,-81.36005
13.44238333,-81.30946667
13.50978333,-81.29365
13.35713333,-81.41641667
13.3129,-81.35425
13.4073,-81.38665
13.37033333,-81.3228
18.47185556,-77.41278889
18.47049722,-77.40926667
18.48165833,-77.46729167
18.5,-77.33333333
18.46846944,-77.38581944
18.71694444,-87.7025
18.72333333,-87.69888889
18.50694444,-87.75361111
18.51111111,-87.75208334
18.21916667,-87.83083333
18.21916667,-87.83166667
18.22388889,-87.83083333
17.96212,-67.0332
17.95873,-67.01234
17.93241,-66.94871
17.93174,-66.93931
17.94312,-67.05602
17.92542,-67.1066
17.94714,-67.01827
17.93904,-67.06755
17.9431,-66.97065
17.96334,-67.04679
17.93057,-66.97244
17.96076,-67.06324
17.95286,-67.055
17.94655,-66.97937
17.91795,-67.1256
17.94412,-66.97307
17.92538,-67.10538
17.92901,-66.97182
17.93646,-67.0857
17.96497,-67.05636
17.94407,-67.0769
17.95334,-67.0462
17.92653,-66.9494
17.9253,-67.10738
17.92339,-67.10617
17.93662,-67.08993
17.95009,-66.99917
17.96393,-67.03232
17.93012,-66.93622
17.96334,-67.0468
17.93594,-67.04942
17.95057,-66.99899
17.94366,-66.96692
17.94301,-66.91348
17.95918,-67.01346
17.94876,-66.97552
17.9575,-67.04106
17.92778,-67.12264
17.93835,-67.09736
17.94723,-66.99857
17.96354,-67.04673
17.94497,-67.0767
17.94832,-67.0186
17.93681,-67.01733
17.94597,-67.00139
17.94413,-67.0523
17.94435,-67.06458
17.95877,-67.01298
17.94468,-67.09506
17.94393,-67.06454
17.92592,-67.11732
17.96316,-67.04568
17.94611,-67.08548
17.96087,-67.06285
17.94802,-66.97398
17.95541,-67.07457
17.9292,-67.11903
17.95935,-67.06862
17.945,-67.01674
17.95869,-67.06892
17.95562,-67.07482
17.9551,-67.04313
17.93012,-66.93719
17.93954,-67.10624
17.94682,-66.99246
17.93909,-67.05112
17.92463,-67.10279
17.93835,-67.09705
17.92606,-67.11637
17.95883,-67.01038
17.91744,-67.1263
17.9475,-67.01917
17.89023,-67.00391
17.9576,-67.01101
17.94912,-67.005
17.92854,-67.12323
17.93669,-67.10857
17.93783,-67.01086
17.94204,-67.05808
17.94477,-66.97533
17.92812,-66.9733
17.95867,-67.06892
17.93753,-67.11754
17.9636,-67.04842
17.93966,-67.03844
17.8972,-66.9543
17.93755,-67.0696
17.94182,-67.04106
17.92846,-66.97003
17.94511,-66.99791
17.89931,-66.96227
17.91716,-67.13042
17.93825,-67.10438
17.96271,-67.02568
17.91866,-67.13033
17.93436,-67.01129
17.927,-67.00314
17.93622,-67.11003
17.9337,-67.11557
17.9362,-67.11609
17.93777,-67.11047
17.94121,-67.07887
17.93779,-66.99144
17.95059,-67.01367
17.91572,-67.11787
17.94595,-67.00078
17.91673,-67.12841
17.96503,-67.01353
17.93529,-67.01296
17.91614,-67.1162
17.94666,-67.08537
17.9313,-66.97762
17.91583,-67.1165
17.94219,-66.91481
17.91611,-67.12241
17.95326,-67.07721
17.91572,-67.1179
17.93874,-67.10896
17.92641,-67.10617
17.93296,-67.01265
17.94744,-67.08415
17.91552,-67.12001
17.93414,-67.01254
17.96351,-67.01735
17.91452,-67.1104
17.94225,-67.08488
17.93985,-67.10676
17.93533,-67.00134
17.91815,-67.10059
17.92596,-67.11583
17.91293,-66.9365
17.96335,-67.02396
17.91307,-66.9364
17.91497,-67.12708
17.92658,-67.00973
17.93806,-67.04132
17.92156,-67.00838
17.93855,-67.10751
17.91652,-67.10201
17.93493,-67.10696
17.92684,-67.01065
17.95918,-67.03709
17.92353,-66.97801
17.92445,-67.12893
17.91265,-66.94816
17.9205,-67.00914
17.90133,-66.93648
17.91552,-66.94244
17.89225,-66.99617
17.90139,-66.96561
17.91402,-66.9792
17.9001,-66.96995
17.9002,-66.9771
17.90147,-66.97797
17.90086,-66.96466
17.88755,-67.02293
17.89285,-66.99123
17.90002,-66.93511
17.91718,-67.01487
17.89311,-66.98912
17.88744,-67.01827
17.89845,-66.97056
17.897,-66.97903
17.90054,-66.98073
17.89486,-66.98535
17.89173,-66.99928
17.89639,-66.98113
17.93106,-66.99188
17.90011,-66.95205
17.88727,-67.00705
17.88744,-67.02159
17.88829,-67.01015
17.91654,-67.01466
17.88671,-67.00807
17.89007,-66.99553
17.91352,-67.12716
17.88945,-66.99508
17.88977,-66.9939
17.88713,-67.00374
17.91828,-67.01281
17.88844,-66.99916
17.89161,-66.98727
17.89728,-66.95159
17.90012,-66.9371
17.89885,-66.95211
17.92289,-66.20724
17.93403,-66.29521
17.93169,-66.28638
17.92295,-66.26328
17.91786,-66.25412
17.94317,-67.00254
17.95503,-67.04343
17.94408,-67.06479
17.93663,-67.0844
17.94101,-66.86559
17.94225,-66.97089
17.93715,-66.96249
17.95753,-67.03438
17.91672,-67.10589
17.92147,-67.09429
17.93579,-66.88378
17.91661,-67.10378
17.9355,-67.04613
17.92655,-66.96803
17.93613,-67.00098
17.95352,-67.07671
17.91913,-67.09697
17.91624,-66.88353
17.90011,-66.96139
17.89904,-66.94759
17.89833,-66.95442
17.89522,-66.97678
17.89913,-66.94026
18.15949,-65.36736
18.14896,-65.30057
18.16062,-65.51342
18.16125,-65.36487
18.09065,-65.42587
18.16232,-65.38618
18.16444,-65.49998
18.10894,-65.36652
18.18013,-65.47031
18.07744,-65.50148
18.17931,-65.52415
18.12296,-65.28577
18.16487,-65.49941
18.12008,-65.60602
18.08377,-65.44418
18.1669,-65.58694
18.1459,-65.27043
18.18282,-65.50613
18.12529,-65.27771
18.08388,-65.56236
18.10345,-65.36238
18.1722,-65.52429
18.07867,-65.49876
18.11954,-65.29552
18.19458,-65.47049
18.19341,-65.46863
18.12036,-65.29102
18.12127,-65.27578
18.12162,-65.27448
18.11126,-65.2872
18.07432,-65.49906
18.11651,-65.2786
19.9795,-87.450449
19.99095,-87.452599
19.933783,-87.431716
19.9272,-87.426883
19.92045,-87.420333
19.940533,-87.435349
19.949366,-87.437716
19.952983,-87.442366
19.959066,-87.444699
19.918816,-87.426516
19.925233,-87.428166
19.931016,-87.431733
19.93625,-87.434516
19.94335,-87.439283
19.9502,-87.442516
19.95555,-87.448216
19.960016,-87.449416
20.009633,-87.462766
20.00085,-87.460849
19.9891,-87.457816
19.975183,-87.455166
19.966433,-87.452933
19.959148,-87.451856
20.006716,-87.463483
19.98265,-87.452916
19.957116,-87.451249
14.4453,-60.89843333
14.6579,-61.15755
14.6843,-60.89711667
14.44716667,-60.90505
14.45718333,-60.92075
20.39358676,-87.31461568
20.39207491,-87.31616516
20.39307891,-87.31562093
20.41775071,-87.29850413
20.3394371,-87.34579534
20.36354606,-87.33162958
20.37325061,-87.32701243
20.40363531,-87.30938388
20.39601979,-87.31333639
20.36686684,-87.32443099
20.37521542,-87.32000214
20.38415217,-87.31506611
20.42011923,-87.29256579
20.42181557,-87.28861979
20.41318056,-87.29724928
20.40433429,-87.30241745
20.38532068,-87.31348726
20.39329852,-87.30904698
20.35013184,-87.33398661
20.34114981,-87.33870005
20.33591986,-87.34230036
20.33706605,-87.33838459
20.36782967,-87.32173086
20.41180179,-87.29503254
20.4177567,-87.29498638
20.43013782,-87.28315213
20.40401431,-87.29933066
20.39338507,-87.3060858
20.38416909,-87.3106675
20.37303336,-87.31742956
20.3663658,-87.3217374
20.35863072,-87.32664628
20.43013333,-87.28314999
20.39326667,-87.30573333
20.37338333,-87.31841666
20.36726667,-87.32501666
20.38813333,-87.31216666
20.3399,-87.34511666
20.37298333,-87.32671666
20.34165,-87.33894999
20.36355,-87.33163332
20.33591667,-87.34221666
20.43013333,-87.28306666
20.39338333,-87.30591666
20.37303333,-87.32173332
20.36686667,-87.32443332
20.38415,-87.31506666
20.34115,-87.33869999
20.33591667,-87.34229999
20.39601667,-87.31333333
20.38961667,-87.31641666
20.39452393,-87.31410126
20.37238558,-87.3257074
20.38013579,-87.32236967
20.39319833,-87.31478682
20.42989355,-87.28318998
20.42171591,-87.28866747
20.42444732,-87.29007403
20.41799895,-87.29458299
20.38742443,-87.31939483
20.39563032,-87.31384354
20.40417879,-87.29914451
20.41219465,-87.29510887
20.41336502,-87.29730535
20.40432497,-87.30243659
20.39345071,-87.30582011
20.38427244,-87.3107392
20.38809484,-87.31221357
20.39348113,-87.30897397
20.35858752,-87.32667982
20.33707386,-87.338
20.33584004,-87.34221274
20.34175507,-87.33851766
20.38013522,-87.31671432
20.40595517,-87.30564099
20.40208328,-87.30814442
20.35415785,-87.32832778
20.34993002,-87.33395891
20.36219384,-87.32648661
20.36338516,-87.33070939
20.37190268,-87.32783367
20.37308386,-87.31844074
20.36784818,-87.32180649
20.36714092,-87.32518935
20.37262386,-87.32113603
20.33902331,-87.34484597
20.38472755,-87.32162215
20.41194253,-87.29547543
20.39345155,-87.30590117
20.42170706,-87.28866751
20.4243697,-87.28999936
20.41799232,-87.29458425
20.39532322,-87.31411435
20.39475426,-87.31423614
20.39330015,-87.31319672
20.40422287,-87.29890936
20.41337466,-87.29733973
20.4043968,-87.30245789
20.36770469,-87.3218858
20.37304656,-87.31839297
20.38000756,-87.31663143
20.38809182,-87.31229682
20.39347033,-87.30898024
20.35854637,-87.32655921
20.36218738,-87.3264531
20.34993539,-87.33390201
20.3727081,-87.32119328
20.40577522,-87.30519975
20.40240925,-87.30777128
20.39559504,-87.31336428
20.39534118,-87.31383337
20.34576195,-87.33307815
20.33714385,-87.33794988
20.34179396,-87.33846344
20.33583786,-87.34228307
20.36713555,-87.32523696
20.33957656,-87.34381252
20.37992668,-87.3230592
20.37982022,-87.32199529
20.38730824,-87.31869501
20.36329459,-87.33081459
20.37358106,-87.32425338
18.31256667,-64.86058333
18.3445,-64.98595
18.35845,-65.0333
18.34403,-64.98435
18.27883,-64.89833
17.785,-64.60917
17.773883,-64.8135
17.76278333,-64.59743333
17.7615,-64.6988
18.31417,-64.76408
18.31822,-64.99104
17.79856667,-64.58856667
18.325666,-64.796309
17.71097,-64.65221
17.74337,-64.5716
17.69115715,-64.90008198
18.32824,-64.92653
18.37425,-64.93438
18.347199,-64.998373
17.78701667,-64.75741667
17.7853,-64.7594
18.34064,-65.08205
18.29466667,-64.8675
18.28068,-64.94592
17.734,-64.8954
18.29459,-64.83238
17.78486,-64.60668
17.78365,-64.61242
17.7897,-64.61097
17.78304,-64.61786
17.78274,-64.62088
17.78032,-64.61182
17.7836,-64.61464
17.78441,-64.59806
17.7906,-64.61575
17.7909,-64.61182
17.7903,-64.61786
17.79086,-64.62664
17.78552,-64.60609
17.78455,-64.60698
17.78874,-64.60456
17.78912,-64.60398
17.7903,-64.63207
17.79604,-64.62421
17.7906,-64.62572
17.7857,-64.60868
17.7906,-64.61816
17.78604,-64.60408
17.78056,-64.61172
17.7909,-64.62542
17.78384,-64.61254
17.78311,-64.61046
17.78909,-64.60728
17.79072,-64.62599
17.76329,-64.58413
17.76542,-64.63069
17.76448,-64.62916
17.77895,-64.60856
17.76223,-64.59331
17.76484,-64.62746
17.76246,-64.60405
17.7633,-64.5839
17.76519,-64.62944
17.78346,-64.62032
17.79045,-64.61847
17.79206,-64.62416
17.79147,-64.62527
17.79085,-64.61674
17.7655,-64.62151
17.78056,-64.5927
17.78161,-64.60006
17.78473,-64.5985
17.79068,-64.61132
17.79662,-64.61052
17.79781,-64.6191
17.79748,-64.62604
17.79004,-64.61069
17.79516,-64.62497
17.7861,-64.60241
17.79921,-64.62778
17.79543,-64.61864
17.78276,-64.59747
17.78582,-64.60483
17.79818,-64.62029
17.79288,-64.60414
17.76007,-64.59544
17.76255,-64.59744
17.79104,-64.62605
17.79834,-64.62463
17.79726,-64.62466
17.79294,-64.60808
17.79784,-64.61571
17.79372,-64.61272
17.78267,-64.61983
17.79467,-64.61905
17.7801,-64.66804
17.76868,-64.60785
17.78022,-64.66499
17.79051,-64.62588
17.79568,-64.62667
17.7975,-64.62724
17.79507,-64.6159
17.78946,-64.60005
17.76412,-64.5896
17.78303,-64.59772
17.7837,-64.59651
17.78771,-64.60233
17.78619,-64.60731
17.76245,-64.59965
17.76516,-64.64362
17.76512,-64.63348
17.78583,-64.60449
17.79397,-64.61787
17.78359,-64.60921
17.7938,-64.61562
17.79553,-64.61752
17.79539,-64.62247
17.78337,-64.59878
17.79611,-64.61395
17.79148,-64.63264
17.76376,-64.6129
17.76204,-64.59683
17.76722,-64.63841
17.78848,-64.60366
17.79271,-64.60668
17.7906,-64.62602
17.79453,-64.61091
17.79271,-64.61484
17.7909,-64.62572
17.78516,-64.60607
17.78607,-64.60426
17.78304,-64.61665
17.79211,-64.60426
17.7906,-64.63237
17.78214,-64.61454
17.78032,-64.61151
17.79151,-64.60759
17.7906,-64.61121
17.78455,-64.61091
17.78637,-64.60879
17.78909,-64.60879
17.78183,-64.60668
17.78607,-64.60668
17.78788,-64.60366
17.78274,-64.60245
17.78697,-64.60335
17.79321,-64.62358
17.77934,-64.59215
17.78303,-64.61726
17.79634,-64.61937
17.79003,-64.62748
17.79068,-64.60275
17.78803,-64.60342
